ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Shopping_Channel,Total_Order,Product_Type,Amount_Spent
2256,1973,Master,Married,27159.0,1,1,29-03-2014,33,2,1,0,3,6,0,0,0,0,0,0,3,11,0,Store,4,MntFishProducts,0
4279,1963,2n Cycle,Single,39548.0,1,1,31-03-2014,87,2,1,1,3,3,0,0,0,0,0,0,3,11,0,Store,5,MntFishProducts,3
5371,1989,Graduation,Single,21474.0,1,0,08-04-2014,0,2,3,1,2,7,1,0,0,0,0,0,3,11,1,Store,6,MntFishProducts,11
9240,1971,PhD,Single,60504.0,0,1,07-02-2014,73,2,6,2,8,6,0,0,0,0,0,0,3,11,0,Store,16,MntFishProducts,6
9460,1963,Graduation,Married,22419.0,0,0,18-04-2013,74,1,3,2,2,8,0,0,0,0,0,0,3,11,0,Store,7,MntFishProducts,19
9504,1949,Master,Married,81698.0,0,0,06-11-2013,4,1,3,8,13,1,0,0,0,0,0,0,3,11,1,Store,24,MntFishProducts,111
8692,1952,Graduation,Together,43462.0,1,1,12-09-2012,50,6,4,1,5,8,0,0,0,0,0,0,3,11,0,Store,10,MntFishProducts,15
448,1978,PhD,Single,54880.0,1,0,01-03-2013,57,2,6,2,11,5,0,0,0,0,0,0,3,11,0,Store,19,MntFishProducts,102
8314,1982,Graduation,Married,79908.0,0,0,05-04-2013,30,1,5,6,7,2,0,0,1,0,0,0,3,11,0,Store,18,MntFishProducts,29
8420,1970,2n Cycle,Married,15315.0,0,0,03-08-2013,27,2,2,0,4,5,0,0,0,0,0,0,3,11,0,Store,6,MntFishProducts,15
3174,1959,Graduation,Together,87771.0,0,1,22-05-2013,61,1,5,10,4,6,0,1,1,1,1,0,3,11,1,Store,19,MntFishProducts,50
7685,1978,Graduation,Married,33039.0,1,0,09-09-2013,4,1,2,0,4,5,0,0,0,0,0,0,3,11,0,Store,6,MntFishProducts,8
3179,1980,Graduation,Single,81741.0,0,0,16-06-2013,75,0,6,6,7,2,0,0,0,0,0,0,3,11,0,Store,19,MntFishProducts,58
9780,1971,Master,Together,71499.0,0,1,25-06-2013,12,2,8,3,13,4,0,0,0,0,0,0,3,11,0,Store,24,MntFishProducts,136
10681,1970,2n Cycle,Married,62466.0,0,1,15-01-2014,13,5,6,3,12,4,0,0,0,0,0,0,3,11,0,Store,21,MntFishProducts,168
10232,1963,PhD,Divorced,48799.0,0,1,05-11-2013,9,3,3,2,7,3,0,0,0,0,0,0,3,11,0,Store,12,MntFishProducts,28
4184,1950,PhD,Together,52157.0,0,1,07-06-2014,48,2,3,2,5,4,0,0,0,0,0,0,3,11,0,Store,10,MntFishProducts,3
9120,1962,Graduation,Single,66565.0,0,1,05-12-2012,80,4,4,2,9,8,0,0,0,0,0,0,3,11,0,Store,15,MntFishProducts,65
891,1951,Master,Together,29298.0,1,1,07-09-2013,60,1,1,0,2,5,0,0,0,0,0,0,3,11,0,Store,3,MntFishProducts,2
10381,1979,Graduation,Single,47691.0,0,1,05-07-2013,43,1,1,0,2,6,0,0,0,0,0,0,3,11,0,Store,3,MntFishProducts,0
3525,1970,Graduation,Together,38200.0,1,1,07-12-2012,19,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Store,3,MntFishProducts,0
6818,1974,Graduation,Married,44989.0,0,1,12-09-2012,26,5,5,1,5,6,0,0,0,0,0,0,3,11,0,Store,11,MntFishProducts,49
3526,1968,PhD,Married,38443.0,1,1,27-01-2014,58,2,1,0,3,7,0,0,0,0,0,0,3,11,0,Store,4,MntFishProducts,0
8181,1978,2n Cycle,Single,38593.0,1,0,13-09-2013,42,3,4,1,3,8,0,0,0,0,0,0,3,11,0,Store,8,MntFishProducts,17
1029,1970,PhD,Together,64413.0,0,1,01-08-2013,27,1,5,1,5,5,0,0,0,0,0,0,3,11,0,Store,11,MntFishProducts,0
7369,1981,Master,Married,36959.0,1,0,02-10-2013,56,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Store,5,MntFishProducts,6
2574,1977,PhD,Married,61996.0,0,1,31-01-2013,27,3,6,4,8,5,0,1,0,1,1,0,3,11,1,Store,18,MntFishProducts,0
8159,1968,Graduation,Married,51287.0,1,1,01-04-2014,10,3,4,1,3,7,0,0,0,0,0,0,3,11,0,Store,8,MntFishProducts,13
1160,1970,Graduation,Married,13260.0,1,1,23-08-2013,48,4,3,0,3,8,0,0,0,0,0,0,3,11,0,Store,6,MntFishProducts,10
10242,1966,PhD,Together,47472.0,1,1,16-09-2013,39,2,2,0,4,5,0,0,0,0,0,0,3,11,0,Store,6,MntFishProducts,0
5253,1956,Master,Together,54603.0,1,1,09-07-2013,85,6,4,2,4,7,0,0,0,0,0,0,3,11,0,Store,10,MntFishProducts,17
5966,1974,PhD,Married,45207.0,1,1,10-11-2012,64,5,3,1,6,6,0,1,0,0,0,0,3,11,0,Store,10,MntFishProducts,0
5314,1951,Graduation,Together,40689.0,0,1,18-03-2013,69,7,7,1,5,8,0,0,0,0,0,0,3,11,0,Store,13,MntFishProducts,39
5081,1967,2n Cycle,Together,47821.0,1,1,20-10-2013,54,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Store,4,MntFishProducts,6
5123,1951,Master,Married,27450.0,0,0,15-04-2013,57,1,2,1,3,7,0,0,0,0,0,0,3,11,0,Store,6,MntFishProducts,8
5756,1983,Graduation,Together,39453.0,1,0,03-04-2014,64,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Store,5,MntFishProducts,0
8036,1971,2n Cycle,Together,26850.0,1,1,18-04-2014,10,4,2,1,4,4,0,0,0,0,0,0,3,11,0,Store,7,MntFishProducts,7
9058,1955,Graduation,Widow,79800.0,0,0,23-09-2012,65,1,5,11,5,3,1,0,1,1,0,0,3,11,1,Store,21,MntFishProducts,32
5057,1961,Master,Married,61794.0,0,1,14-09-2013,74,2,4,4,10,2,0,0,0,0,0,0,3,11,0,Store,18,MntFishProducts,54
254,1955,Graduation,Together,53863.0,0,1,17-05-2014,4,3,7,1,7,7,0,1,0,0,0,0,3,11,0,Store,15,MntFishProducts,6
4179,1959,Graduation,Together,24221.0,0,0,20-08-2013,94,1,1,1,3,4,0,0,0,0,0,0,3,11,0,Store,5,MntFishProducts,2
3710,1984,PhD,Single,39684.0,1,0,12-10-2012,41,2,2,1,2,7,0,0,0,0,0,1,3,11,1,Store,5,MntFishProducts,6
7627,1975,Master,Married,92163.0,0,0,12-12-2012,25,0,5,11,5,2,0,0,1,1,0,0,3,11,1,Store,21,MntFishProducts,106
4501,1965,Master,Single,69882.0,0,0,10-11-2013,94,1,3,7,9,1,0,0,0,0,0,0,3,11,0,Store,19,MntFishProducts,132
6424,1977,Graduation,Together,33178.0,1,0,30-01-2014,9,1,1,0,3,4,0,0,0,0,0,0,3,11,0,Store,4,MntFishProducts,11
3075,1972,PhD,Married,59973.0,0,0,11-09-2013,47,1,3,4,7,1,0,0,0,0,0,0,3,11,0,Store,14,MntFishProducts,20
4992,1975,Master,Together,17459.0,1,0,19-09-2013,12,3,3,1,2,7,0,0,0,0,0,0,3,11,1,Store,6,MntFishProducts,3
5252,1969,Graduation,Divorced,23910.0,1,0,26-10-2012,80,1,2,0,3,7,0,0,0,0,0,0,3,11,0,Store,5,MntFishProducts,7
7444,1969,Master,Married,42169.0,1,1,19-10-2013,20,2,1,0,3,8,0,0,0,0,0,0,3,11,0,Store,4,MntFishProducts,0
6919,1978,2n Cycle,Married,26224.0,1,0,04-06-2013,39,3,2,1,3,6,0,0,0,0,0,0,3,11,0,Store,6,MntFishProducts,13
3537,1981,Graduation,Together,31089.0,1,0,17-08-2012,57,3,3,0,4,8,0,0,0,0,0,0,3,11,0,Store,7,MntFishProducts,2
10277,1961,Graduation,Single,30081.0,0,1,21-02-2013,27,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Store,4,MntFishProducts,0
2453,1960,Graduation,Together,62807.0,0,1,31-08-2012,83,3,5,3,12,5,0,0,0,0,0,0,3,11,0,Store,20,MntFishProducts,10
7972,1955,Graduation,Single,72906.0,0,0,17-09-2013,79,1,3,4,9,1,0,0,0,0,0,0,3,11,0,Store,16,MntFishProducts,71
895,1948,PhD,Married,61467.0,0,2,09-12-2012,69,3,5,2,10,5,0,0,0,0,0,0,3,11,0,Store,17,MntFishProducts,0
1177,1966,Master,Together,49618.0,1,1,26-01-2013,77,4,3,1,3,7,0,0,0,0,0,0,3,11,0,Store,7,MntFishProducts,4
7141,1986,Master,Single,21888.0,1,0,29-12-2012,15,4,5,1,2,10,0,0,0,0,0,0,3,11,1,Store,8,MntFishProducts,2
7232,1973,Graduation,Widow,42429.0,0,1,11-02-2014,99,2,1,1,3,5,0,0,0,0,0,0,3,11,0,Store,5,MntFishProducts,2
8477,1956,Graduation,Divorced,26150.0,2,1,11-03-2013,61,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Store,4,MntFishProducts,3
2457,1975,Basic,Married,30801.0,0,1,26-10-2012,23,2,1,0,3,7,0,0,0,0,0,0,3,11,0,Store,4,MntFishProducts,15
988,1965,Graduation,Married,81168.0,0,0,07-05-2014,84,1,6,4,7,3,0,0,0,1,0,0,3,11,0,Store,17,MntFishProducts,147
7930,1969,Master,Single,26877.0,0,0,19-08-2013,74,2,3,1,6,6,0,0,0,0,0,0,3,11,0,Store,10,MntFishProducts,20
4587,1944,Master,Widow,45006.0,0,0,18-07-2013,90,1,3,1,7,3,0,0,0,0,0,0,3,11,0,Store,11,MntFishProducts,16
6682,1973,Basic,Married,18978.0,1,0,11-12-2012,41,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Store,4,MntFishProducts,4
6222,1967,Graduation,Married,22574.0,2,1,28-10-2013,28,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Store,5,MntFishProducts,2
10299,1969,PhD,Single,48240.0,0,0,09-11-2012,73,3,6,3,13,5,0,0,0,0,0,0,3,11,1,Store,22,MntFishProducts,64
3083,1974,Graduation,Married,45837.0,1,1,26-07-2013,88,5,6,2,5,7,0,0,0,0,0,0,3,11,0,Store,13,MntFishProducts,17
8953,1965,Master,Single,35791.0,2,1,06-05-2013,94,2,1,0,3,8,0,0,0,0,0,0,3,11,0,Store,4,MntFishProducts,0
1503,1976,PhD,Together,162397.0,1,1,03-06-2013,31,0,0,0,1,1,0,0,0,0,0,0,3,11,0,Store,1,MntFishProducts,2
8650,1978,Graduation,Widow,54162.0,1,1,18-03-2013,31,1,1,0,3,4,0,0,0,0,0,0,3,11,0,Store,4,MntFishProducts,6
10862,1960,Master,Married,30522.0,0,1,17-08-2012,6,5,1,2,9,2,0,0,0,0,0,0,3,11,0,Store,12,MntFishProducts,19
2782,1961,PhD,Married,54456.0,0,1,11-07-2013,23,3,6,1,7,6,0,0,0,0,0,0,3,11,0,Store,14,MntFishProducts,10
6941,1971,Graduation,Single,31632.0,0,0,14-07-2013,92,1,2,1,2,7,0,0,0,0,0,0,3,11,0,Store,5,MntFishProducts,11
10972,1949,Graduation,Widow,72298.0,0,0,10-03-2014,52,1,4,3,6,1,0,1,1,0,0,0,3,11,0,Store,13,MntFishProducts,58
10708,1978,2n Cycle,Single,36975.0,1,0,28-12-2013,50,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Store,4,MntFishProducts,0
6583,1955,2n Cycle,Married,72635.0,0,0,03-06-2013,54,1,6,8,6,3,0,0,0,1,0,0,3,11,0,Store,20,MntFishProducts,104
3641,1976,Graduation,Married,13624.0,1,0,20-01-2013,93,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Store,5,MntFishProducts,2
10156,1975,Graduation,Single,84196.0,0,1,03-06-2013,56,1,8,4,7,3,0,0,0,0,0,0,3,11,0,Store,19,MntFishProducts,231
4299,1960,Graduation,Together,70971.0,0,1,21-09-2012,28,7,11,11,5,7,0,0,0,0,0,0,3,11,1,Store,27,MntFishProducts,93
3469,1977,PhD,Divorced,34487.0,1,1,06-09-2012,94,3,3,0,3,9,0,0,0,0,0,0,3,11,0,Store,6,MntFishProducts,24
5063,1977,Graduation,Single,28769.0,1,0,18-12-2012,76,3,4,1,4,9,0,0,0,0,0,0,3,11,0,Store,9,MntFishProducts,10
10727,1970,PhD,Married,69084.0,1,0,19-11-2013,43,2,7,3,13,8,0,0,0,0,0,0,3,11,0,Store,23,MntFishProducts,39
9624,1958,PhD,Together,65488.0,0,0,13-06-2014,46,1,3,4,6,1,0,0,0,0,0,0,3,11,0,Store,13,MntFishProducts,36
5156,1970,2n Cycle,Married,62466.0,0,1,15-01-2014,13,5,6,3,12,4,0,0,0,0,0,0,3,11,0,Store,21,MntFishProducts,168
4376,1960,2n Cycle,Single,32218.0,0,0,15-02-2014,27,1,2,1,3,7,1,0,0,0,0,0,3,11,1,Store,6,MntFishProducts,13
8923,1973,Graduation,Single,83917.0,0,0,18-04-2013,12,1,6,7,7,3,0,0,0,0,0,0,3,11,1,Store,20,MntFishProducts,42
8461,1962,Graduation,Divorced,46102.0,2,1,10-03-2014,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Store,3,MntFishProducts,0
6945,1952,Graduation,Single,84574.0,0,0,04-06-2013,72,1,9,11,11,5,0,0,0,0,0,0,3,11,0,Store,31,MntFishProducts,38
944,1962,Graduation,Married,56181.0,0,1,08-01-2013,6,1,4,2,7,4,0,0,0,0,0,0,3,11,0,Store,13,MntFishProducts,8
1907,1950,Master,Divorced,63120.0,0,1,28-09-2012,53,5,8,4,9,7,0,0,0,0,0,0,3,11,1,Store,21,MntFishProducts,54
701,1971,Graduation,Married,73691.0,0,1,06-11-2013,58,2,6,2,8,2,1,0,0,0,0,0,3,11,0,Store,16,MntFishProducts,85
3856,1960,Graduation,Together,63381.0,0,1,05-10-2012,78,4,4,5,13,2,0,0,0,0,0,0,3,11,0,Store,22,MntFishProducts,33
4149,1948,PhD,Together,76140.0,0,0,13-05-2014,57,1,5,9,6,2,0,0,0,0,0,0,3,11,0,Store,20,MntFishProducts,17
2131,1959,PhD,Divorced,62859.0,0,1,30-12-2012,37,4,9,4,6,6,0,0,0,0,0,0,3,11,0,Store,19,MntFishProducts,16
2942,1964,Graduation,Single,45906.0,0,1,07-05-2013,20,2,5,4,4,5,1,0,0,0,0,0,3,11,0,Store,13,MntFishProducts,4
1173,1947,Master,Together,77632.0,0,0,10-03-2013,73,1,4,2,6,2,0,1,1,0,0,0,3,11,1,Store,12,MntFishProducts,0
4381,1971,PhD,Married,46463.0,1,1,18-08-2013,56,7,3,1,6,6,0,0,0,0,0,0,3,11,0,Store,10,MntFishProducts,8
4611,1970,Graduation,Together,105471.0,0,0,21-01-2013,36,0,9,8,13,3,0,0,1,1,0,0,3,11,1,Store,30,MntFishProducts,202
3376,1970,Master,Divorced,55282.0,1,0,13-12-2013,9,1,3,1,6,4,0,0,0,0,0,0,3,11,0,Store,10,MntFishProducts,8
4679,1977,Master,Married,78710.0,0,1,23-05-2014,42,3,7,6,12,4,0,0,0,0,0,0,3,11,0,Store,25,MntFishProducts,119
10928,1958,Graduation,Together,66886.0,0,1,16-09-2013,28,2,7,1,7,5,0,0,0,0,0,0,3,11,0,Store,15,MntFishProducts,41
4248,1960,Master,Single,98777.0,0,0,17-02-2014,23,0,4,6,9,1,0,1,0,0,0,0,3,11,0,Store,19,MntFishProducts,125
6728,1985,Graduation,Together,29103.0,1,0,27-08-2012,38,2,1,0,3,9,0,0,0,0,0,0,3,11,0,Store,4,MntFishProducts,6
6661,1974,Graduation,Married,67445.0,0,1,12-08-2012,63,5,9,6,12,6,0,0,0,0,0,0,3,11,0,Store,27,MntFishProducts,29
4725,1950,PhD,Together,50616.0,0,1,13-04-2014,71,1,1,1,4,2,0,0,0,0,0,0,3,11,0,Store,6,MntFishProducts,0
3277,1955,Graduation,Divorced,49431.0,0,1,03-08-2012,9,2,7,1,5,8,0,0,0,0,0,0,3,11,0,Store,13,MntFishProducts,26
5555,1975,Graduation,Divorced,153924.0,0,0,07-02-2014,81,0,0,0,0,0,0,0,0,0,0,0,3,11,0,Other,0,MntFishProducts,1
2564,1953,Graduation,Together,61278.0,0,1,04-01-2014,87,2,3,1,4,6,0,0,0,0,0,0,3,11,0,Store,8,MntFishProducts,2
946,1958,2n Cycle,Together,26490.0,0,0,22-09-2012,92,2,3,1,5,6,0,0,0,0,0,0,3,11,0,Store,9,MntFishProducts,21
3867,1947,PhD,Together,73059.0,0,1,31-08-2013,36,1,9,3,13,4,0,0,0,0,0,0,3,11,0,Store,25,MntFishProducts,0
6940,1966,PhD,Single,46734.0,1,2,21-10-2013,86,4,3,2,3,6,1,0,0,0,0,0,3,11,0,Store,8,MntFishProducts,6
55,1963,Graduation,Together,56253.0,0,1,07-12-2012,83,4,7,2,9,6,0,0,0,0,0,0,3,11,0,Store,18,MntFishProducts,7
7093,1985,Graduation,Married,19986.0,1,0,14-11-2013,74,1,0,0,3,7,0,0,0,0,0,0,3,11,0,Store,3,MntFishProducts,0
5084,1975,Graduation,Widow,58330.0,0,1,25-12-2013,87,1,6,4,13,4,0,0,0,0,0,0,3,11,0,Store,23,MntFishProducts,104
1777,1980,Basic,Married,25965.0,0,0,07-09-2012,29,1,2,0,3,8,0,0,0,0,0,0,3,11,0,Store,5,MntFishProducts,41
8162,1956,Master,Together,14661.0,0,0,01-01-2013,88,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Store,4,MntFishProducts,6
10826,1959,Graduation,Married,18690.0,0,0,28-12-2012,77,1,1,1,2,8,0,0,0,0,0,0,3,11,0,Store,4,MntFishProducts,23
8754,1974,PhD,Together,45068.0,0,1,16-05-2013,25,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Store,3,MntFishProducts,0
1987,1987,Basic,Single,21063.0,1,0,25-09-2013,34,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Store,5,MntFishProducts,19
11007,1968,PhD,Married,29187.0,1,0,09-05-2013,43,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Store,4,MntFishProducts,0
7426,1971,2n Cycle,Married,54690.0,1,1,07-11-2013,76,3,3,1,5,3,0,0,0,0,0,0,3,11,0,Store,9,MntFishProducts,7
9153,1964,PhD,Married,59304.0,0,1,29-07-2013,81,3,7,8,10,5,0,0,0,0,0,0,3,11,0,Store,25,MntFishProducts,80
10379,1962,Master,Single,59247.0,0,2,08-11-2013,87,5,5,2,9,6,0,0,0,0,0,0,3,11,0,Store,16,MntFishProducts,19
9204,1970,Graduation,Widow,66731.0,0,1,12-09-2012,33,4,4,3,6,3,0,0,0,0,0,0,3,11,0,Store,13,MntFishProducts,58
3197,1980,Graduation,Married,77353.0,0,1,16-12-2013,38,2,6,4,8,4,0,0,0,0,0,0,3,11,0,Store,18,MntFishProducts,69
2920,1975,PhD,Single,52614.0,0,1,01-12-2012,63,2,2,4,8,8,0,0,0,0,0,0,3,11,0,Store,14,MntFishProducts,12
6961,1974,Graduation,Married,26751.0,2,0,22-05-2014,26,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Store,3,MntFishProducts,0
4673,1963,PhD,Married,81300.0,0,1,30-10-2012,17,3,10,3,5,5,0,0,0,1,0,0,3,11,1,Store,18,MntFishProducts,32
9937,1979,Graduation,Single,70337.0,0,0,02-01-2014,75,1,2,2,12,1,0,0,0,0,0,0,3,11,0,Store,16,MntFishProducts,25
8779,1985,2n Cycle,Married,36145.0,1,0,16-06-2013,13,4,4,1,3,9,1,0,0,0,0,0,3,11,1,Store,8,MntFishProducts,17
9596,1980,PhD,Single,65295.0,0,0,23-12-2013,19,1,3,3,13,2,0,0,0,0,0,0,3,11,0,Store,19,MntFishProducts,34
2891,1963,Graduation,Divorced,68118.0,0,1,18-10-2013,51,2,8,9,4,6,0,0,0,0,0,0,3,11,0,Store,21,MntFishProducts,10
4910,1967,Graduation,Divorced,68743.0,0,0,30-08-2012,81,1,11,5,13,7,0,0,0,0,0,0,3,11,0,Store,29,MntFishProducts,175
75,1982,2n Cycle,Together,41039.0,0,0,25-07-2013,32,1,8,1,5,8,0,0,0,0,0,0,3,11,0,Store,14,MntFishProducts,179
10120,1955,Graduation,Together,38946.0,0,1,24-10-2013,84,2,3,1,6,5,0,0,0,0,0,0,3,11,0,Store,10,MntFishProducts,6
6327,1967,Graduation,Together,65777.0,0,0,19-12-2013,87,1,2,8,6,1,0,0,0,0,0,0,3,11,0,Store,16,MntFishProducts,28
10142,1976,PhD,Divorced,66476.0,0,1,07-03-2013,99,2,5,2,11,4,0,0,0,0,0,0,3,11,0,Store,18,MntFishProducts,47
9826,1972,PhD,Single,86857.0,0,0,12-09-2012,96,1,5,6,10,2,0,0,0,0,0,0,3,11,1,Store,21,MntFishProducts,133
1501,1982,PhD,Married,160803.0,0,0,04-08-2012,21,15,0,28,1,0,0,0,0,0,0,0,3,11,0,Store,29,MntFishProducts,17
10767,1989,PhD,Together,77845.0,0,0,16-05-2014,40,1,3,5,12,1,0,0,1,1,0,0,3,11,0,Store,20,MntFishProducts,0
7279,1969,PhD,Together,69476.0,0,0,30-09-2013,3,1,4,6,4,2,0,0,0,0,0,0,3,11,0,Store,14,MntFishProducts,63
7230,1960,PhD,Divorced,50611.0,0,1,04-10-2012,98,6,4,5,7,6,0,1,0,0,0,0,3,11,1,Store,16,MntFishProducts,6
143,1970,Graduation,Single,61209.0,0,0,25-08-2013,73,1,5,3,4,2,0,0,0,0,0,0,3,11,0,Store,12,MntFishProducts,119
450,1958,Master,Together,42315.0,0,1,12-07-2013,90,3,1,4,4,3,0,0,0,0,0,0,3,11,0,Store,9,MntFishProducts,17
9316,1952,Basic,Together,13084.0,0,0,02-11-2013,29,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Store,4,MntFishProducts,3
6379,1949,Master,Widow,47570.0,1,1,29-05-2013,3,3,2,2,2,7,0,0,0,0,0,0,3,11,1,Store,6,MntFishProducts,0
9239,1961,Master,Married,61923.0,0,2,26-07-2013,94,1,2,1,4,3,0,0,0,0,0,0,3,11,0,Store,7,MntFishProducts,3
8315,1995,Graduation,Single,34824.0,0,0,26-03-2014,65,1,1,0,2,6,0,0,0,0,0,0,3,11,0,Store,3,MntFishProducts,2
2868,1949,PhD,Single,26518.0,1,1,08-04-2013,33,3,2,0,3,8,0,0,0,0,0,0,3,11,1,Store,5,MntFishProducts,3
10888,1961,Graduation,Single,45938.0,0,0,03-11-2013,46,2,8,4,6,6,0,0,0,0,0,0,3,11,0,Store,18,MntFishProducts,62
1277,1960,Graduation,Together,78468.0,0,0,09-04-2014,29,1,10,7,10,4,0,0,0,1,0,0,3,11,0,Store,27,MntFishProducts,104
9977,1973,Graduation,Divorced,78901.0,0,1,17-09-2013,99,3,9,3,5,4,0,0,0,0,0,0,3,11,0,Store,17,MntFishProducts,33
10196,1978,Graduation,Married,71427.0,2,0,12-03-2014,26,2,8,2,8,4,0,0,0,0,0,0,3,11,0,Store,18,MntFishProducts,15
6384,1978,Graduation,Divorced,71022.0,0,1,11-02-2014,30,3,5,2,11,8,1,0,0,0,0,0,3,11,0,Store,18,MntFishProducts,0
8029,1988,Master,Single,90247.0,0,0,29-04-2014,27,1,3,4,7,1,0,1,1,1,0,0,3,11,1,Store,14,MntFishProducts,21
968,1968,Master,Divorced,41335.0,1,0,26-12-2013,24,3,4,1,4,7,0,0,0,0,0,0,3,11,0,Store,9,MntFishProducts,16
6988,1986,Graduation,Married,71952.0,1,0,10-01-2013,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,Store,20,MntFishProducts,52
4472,1970,PhD,Divorced,35682.0,1,0,27-06-2014,34,1,1,1,3,2,0,0,0,0,0,0,3,11,0,Store,5,MntFishProducts,6
6991,1951,Graduation,Divorced,43185.0,0,1,10-04-2013,88,2,9,3,6,8,0,0,0,0,0,0,3,11,0,Store,18,MntFishProducts,16
3336,1948,PhD,Together,66375.0,0,1,21-11-2013,96,3,2,4,5,7,1,0,0,0,0,0,3,11,0,Store,11,MntFishProducts,0
4301,1971,Master,Married,35178.0,1,0,10-01-2013,10,1,1,1,2,7,1,0,0,0,0,0,3,11,1,Store,4,MntFishProducts,2
1940,1986,Graduation,Married,25252.0,1,0,12-07-2013,26,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Store,3,MntFishProducts,2
1272,1965,Master,Single,55250.0,0,1,21-10-2012,49,4,7,5,10,5,0,0,0,0,0,0,3,11,0,Store,22,MntFishProducts,32
1388,1975,Graduation,Single,33249.0,1,0,20-02-2013,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,Store,6,MntFishProducts,19
1044,1953,Graduation,Together,58398.0,0,0,14-05-2013,44,3,5,4,8,4,0,0,0,0,0,0,3,11,0,Store,17,MntFishProducts,21
6969,1982,Graduation,Together,50272.0,1,0,07-08-2013,75,3,4,1,5,7,0,0,0,0,0,0,3,11,0,Store,10,MntFishProducts,43
10479,1975,PhD,Married,76618.0,0,0,07-12-2012,64,1,3,2,5,1,0,0,0,0,0,0,3,11,0,Store,10,MntFishProducts,121
3619,1960,2n Cycle,Divorced,87305.0,0,0,23-09-2012,19,1,5,3,8,2,0,0,1,0,0,0,3,11,1,Store,16,MntFishProducts,63
1715,1978,Graduation,Together,25851.0,1,0,11-02-2013,45,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Store,5,MntFishProducts,7
10159,1970,Graduation,Divorced,58710.0,0,1,31-03-2013,77,6,11,5,9,6,0,0,0,0,0,0,3,11,0,Store,25,MntFishProducts,0
1463,1958,Graduation,Single,45160.0,1,1,29-03-2014,9,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Store,3,MntFishProducts,3
5114,1965,Master,Married,74806.0,0,1,19-12-2012,1,2,5,4,5,4,0,0,0,0,0,0,3,11,0,Store,14,MntFishProducts,0
4990,1954,Graduation,Married,59111.0,0,0,02-05-2013,90,1,11,1,8,7,0,0,0,0,0,0,3,11,0,Store,20,MntFishProducts,28
4329,1984,PhD,Married,18988.0,1,0,23-05-2014,43,2,1,0,3,7,0,0,0,0,0,0,3,11,0,Store,4,MntFishProducts,2
10936,1965,Graduation,Married,72190.0,0,0,13-02-2013,79,1,5,6,4,3,0,0,0,0,0,0,3,11,0,Store,15,MntFishProducts,172
4692,1976,Graduation,Married,7500.0,1,0,01-08-2012,19,5,4,1,2,9,1,0,0,0,0,0,3,11,1,Store,7,MntFishProducts,13
7212,1966,Graduation,Married,44794.0,0,1,08-06-2014,99,1,2,0,3,6,0,0,0,0,0,0,3,11,0,Store,5,MntFishProducts,0
6086,1955,Graduation,Married,80395.0,0,0,23-11-2013,62,1,6,5,12,2,0,0,0,1,0,0,3,11,0,Store,23,MntFishProducts,80
437,1976,Master,Divorced,75012.0,0,0,25-01-2014,41,1,3,8,11,1,0,0,0,0,0,0,3,11,0,Store,22,MntFishProducts,164
11171,1965,Master,Married,56962.0,2,1,11-10-2013,60,7,6,3,5,7,0,0,0,0,0,0,3,11,0,Store,14,MntFishProducts,10
11101,1991,Graduation,Together,89891.0,0,0,15-04-2013,17,1,11,6,8,4,0,0,1,0,0,0,3,11,0,Store,25,MntFishProducts,59
5329,1949,PhD,Divorced,35946.0,1,1,27-09-2013,24,1,0,0,3,5,0,0,0,0,0,0,3,11,0,Store,3,MntFishProducts,0
610,1953,PhD,Together,53593.0,1,1,07-08-2012,60,8,7,2,6,8,0,0,0,0,0,0,3,11,0,Store,15,MntFishProducts,6
9384,1978,Graduation,Married,66373.0,1,1,12-06-2013,57,7,4,2,10,3,0,0,0,0,0,0,3,11,0,Store,16,MntFishProducts,12
